site_id,site_on,site_at,city_id,site_ada_accessible,site_ada_5x8_pad,site_longitude,site_latitude,node_id,site_sign,site_shelter,site_hfn
50990,STOUGHTON AVE,BOLDT ST,CHASKA,Y,N,-93.591937,44.79385,,Y,N,N
41414,STOUGHTON AVE,RINGENBACH ST,CHASKA,Y,N,-93.590281,44.794671,,Y,N,N
50991,STOUGHTON AVE,RINGENBACH ST,CHASKA,Y,N,-93.590322,44.794533,,Y,N,N
41418,STOUGHTON AVE,WILLOW ST,CHASKA,Y,N,-93.594309,44.790144,,Y,N,N
50987,STOUGHTON AVE,WILLOW ST,CHASKA,Y,N,-93.594199,44.790008,,Y,N,N
41413,STOUGHTON AVE,ZEMBLE ST,CHASKA,Y,N,-93.586475,44.796271,,Y,N,N
50992,STOUGHTON AVE,ZEMBLE ST,CHASKA,Y,Y,-93.586692,44.796072,,Y,N,N
272,STRYKER AVE,ANNAPOLIS ST,SAINT PAUL,Y,N,-93.087939,44.919787,,Y,N,N
316,STRYKER AVE,ANNAPOLIS ST,SAINT PAUL,Y,N,-93.088086,44.919781,,Y,N,N
269,STRYKER AVE,ARION ST,WEST SAINT PAUL,Y,N,-93.0879,44.914376,,Y,N,N
319,STRYKER AVE,ARION ST,WEST SAINT PAUL,Y,N,-93.088047,44.914563,,Y,N,N
270,STRYKER AVE,BERNARD ST,WEST SAINT PAUL,Y,N,-93.087918,44.916045,,Y,N,N
318,STRYKER AVE,BERNARD ST,WEST SAINT PAUL,Y,N,-93.088065,44.916225,,Y,N,N
320,STRYKER AVE,BUTLER AVE,WEST SAINT PAUL,Y,N,-93.088025,44.912499,,Y,N,N
312,STRYKER AVE,CURTICE ST,SAINT PAUL,Y,N,-93.08811,44.923093,,Y,N,N
276,STRYKER AVE,CURTICE ST,SAINT PAUL,Y,N,-93.087971,44.922975,,Y,N,N
280,STRYKER AVE,ELIZABETH ST,SAINT PAUL,Y,Y,-93.087993,44.927044,,Y,N,N
307,STRYKER AVE,ELIZABETH ST,SAINT PAUL,Y,N,-93.088144,44.927225,,Y,N,N
304,STRYKER AVE,GEORGE ST,SAINT PAUL,Y,N,-93.088178,44.929481,,Y,N,N
271,STRYKER AVE,HASKELL ST,WEST SAINT PAUL,Y,N,-93.087921,44.917913,,Y,N,N
317,STRYKER AVE,HASKELL ST,WEST SAINT PAUL,Y,N,-93.088068,44.918094,,Y,N,N
278,STRYKER AVE,MORTON ST,SAINT PAUL,Y,N,-93.087975,44.925349,,Y,N,N
309,STRYKER AVE,MORTON ST,SAINT PAUL,Y,N,-93.088122,44.92553,,Y,N,N
282,STRYKER AVE,STEVENS ST,SAINT PAUL,Y,N,-93.088022,44.928735,,Y,N,N
274,STRYKER AVE,WINONA ST,SAINT PAUL,Y,N,-93.087953,44.921293,,Y,N,N
314,STRYKER AVE,WINONA ST,SAINT PAUL,Y,N,-93.0881,44.92148,,Y,N,N
13627,SUBURBAN AVE,#1891,SAINT PAUL,Y,N,-93.021004,44.949718,,Y,N,N
13620,SUBURBAN AVE,#1940,SAINT PAUL,Y,Y,-93.018311,44.949609,WHSU,Y,N,N
13626,SUBURBAN AVE,#1959,SAINT PAUL,Y,Y,-93.017789,44.949708,WHSU,Y,N,N
13621,SUBURBAN AVE,#1990,SAINT PAUL,Y,N,-93.01624,44.949865,,Y,N,N
13619,SUBURBAN AVE,BURNS AVE,SAINT PAUL,Y,N,-93.020993,44.94962,,Y,N,N
13625,SUBURBAN AVE,RUTH ST,SAINT PAUL,Y,Y,-93.015599,44.949964,,Y,N,N
13628,SUBURBAN AVE,WHITE BEAR AVE,SAINT PAUL,Y,N,-93.025096,44.949737,WHSU,Y,N,N
13618,SUBURBAN AVE,WHITE BEAR AVE,SAINT PAUL,Y,N,-93.02503,44.949633,WHSU,Y,Y,N
51587,SUMMIT AVE,CLEVELAND AVE,SAINT PAUL,Y,N,-93.187685,44.94128,FINN,Y,N,N
3101,SUMMIT AVE,CRETIN AVE,SAINT PAUL,Y,Y,-93.191831,44.941687,FINN,Y,Y,N
51586,SUMMIT AVE,CRETIN AVE,SAINT PAUL,Y,N,-93.192135,44.941259,FINN,Y,N,N
10761,SUMMIT AVE,DALE ST,SAINT PAUL,Y,N,-93.125933,44.941291,,Y,N,N
56390,SUMMIT AVE,DUNLAP ST N,SAINT PAUL,Y,N,-93.149016,44.941618,,Y,N,N
56389,SUMMIT AVE,DUNLAP ST N,SAINT PAUL,Y,N,-93.14928,44.941184,,Y,N,N
51588,SUMMIT AVE,FINN ST,SAINT PAUL,Y,Y,-93.189772,44.941685,FINN,Y,N,N
56391,SUMMIT AVE,HAMLINE AVE N,SAINT PAUL,Y,N,-93.156693,44.941643,,Y,N,N
56388,SUMMIT AVE,HAMLINE AVE N,SAINT PAUL,N,Y,-93.156957,44.941215,,Y,N,N
53118,SUMMIT DR,SHINGLE CREEK PKWY,BROOKLYN CENTER,Y,N,-93.308269,45.06642,,Y,N,N
56507,SUMTER AVE S,33RD ST W,SAINT LOUIS PARK,Y,N,-93.379516,44.944008,,Y,N,N
56506,SUMTER AVE S,33RD ST W,SAINT LOUIS PARK,Y,N,-93.379664,44.944188,,Y,N,N
56509,SUMTER AVE S,35TH ST W,SAINT LOUIS PARK,Y,N,-93.379516,44.940385,,Y,N,N
56508,SUMTER AVE S,35TH ST W,SAINT LOUIS PARK,Y,N,-93.379663,44.940566,,Y,N,N
51113,SUNRAY TRANSIT CENTER,GATE A,SAINT PAUL,Y,Y,-93.012524,44.953119,SURA,Y,Y,N
51114,SUNRAY TRANSIT CENTER,GATE B,SAINT PAUL,Y,Y,-93.012524,44.953303,SURA,Y,Y,N
51116,SUNRAY TRANSIT CENTER,GATE D,SAINT PAUL,Y,Y,-93.012408,44.953177,SURA,Y,Y,N
51879,SUNRISE DR,58TH ST W,MINNEAPOLIS,Y,N,-93.298588,44.896986,,Y,N,N
1788,SUNRISE DR,58TH ST W,MINNEAPOLIS,Y,N,-93.298473,44.897225,,Y,N,N
1838,SUNRISE DR,59TH ST W,MINNEAPOLIS,Y,N,-93.30061,44.895466,,Y,N,N
1789,SUNRISE DR,59TH ST W,MINNEAPOLIS,Y,N,-93.300688,44.895559,,Y,N,N
1790,SUNRISE DR,60TH ST W,MINNEAPOLIS,Y,N,-93.302203,44.894433,,Y,N,N
14784,SUNSET AVE,101ST LANE NE,LINO LAKES,Y,N,-93.142841,45.153737,,Y,N,N
14818,SUNSET AVE,101ST LANE NE,BLAINE,Y,N,-93.142993,45.153915,,Y,N,N
14786,SUNSET AVE,103RD LANE NE,LINO LAKES,Y,N,-93.142804,45.157384,,Y,N,N
14816,SUNSET AVE,103RD LANE NE,BLAINE,Y,N,-93.142948,45.157565,,Y,N,N
14787,SUNSET AVE,104TH AVE NE,LINO LAKES,Y,N,-93.14277,45.159123,,Y,N,N
14815,SUNSET AVE,104TH AVE NE,BLAINE,Y,N,-93.142913,45.159304,,Y,N,N
14814,SUNSET AVE,105TH LANE NE,BLAINE,Y,N,-93.142925,45.160723,,Y,N,N
14789,SUNSET AVE,106TH AVE NE,LINO LAKES,Y,N,-93.142756,45.161639,,Y,N,N
14813,SUNSET AVE,106TH AVE NE,BLAINE,Y,N,-93.142904,45.16182,,Y,N,N
14812,SUNSET AVE,107TH AVE NE,BLAINE,Y,N,-93.142878,45.163894,,Y,N,N
14791,SUNSET AVE,108TH AVE NE,LINO LAKES,Y,N,-93.142726,45.164907,,Y,N,N
14811,SUNSET AVE,108TH AVE NE,BLAINE,Y,N,-93.142874,45.165088,,Y,N,N
14792,SUNSET AVE,ELM ST,LINO LAKES,Y,N,-93.142678,45.167308,,Y,N,N
14790,SUNSET AVE,FAIRMONT DR,LINO LAKES,Y,N,-93.14275,45.163711,,Y,N,N
14788,SUNSET AVE,GLADSTONE DR,LINO LAKES,Y,N,-93.14278,45.160174,,Y,N,N
14817,SUNSET AVE,GLENVIEW DR,BLAINE,Y,N,-93.142942,45.156665,,Y,N,N
14785,SUNSET AVE,GLENVIEW DR,LINO LAKES,Y,N,-93.142794,45.156484,,Y,N,N
14819,SUNSET AVE,NORTH RD NE,BLAINE,Y,N,-93.142968,45.152994,,Y,N,N
41399,SUNSET BLVD,CEDAR LAKE PKWY,MINNEAPOLIS,Y,N,-93.320213,44.953198,,Y,N,N
52513,SUNSET TRAIL,3RD AVE N,PLYMOUTH,Y,N,-93.434957,44.983212,,Y,N,N
52515,SUNSET TRAIL,BALSAM LANE,PLYMOUTH,Y,N,-93.423507,44.983878,,Y,N,N
52516,SUNSET TRAIL,COTTONWOOD LANE,PLYMOUTH,Y,N,-93.424015,44.984147,,Y,N,N
52517,SUNSET TRAIL,FORESTVIEW LANE,PLYMOUTH,Y,N,-93.427431,44.984436,,Y,N,N
52514,SUNSET TRAIL,FORESTVIEW LANE,PLYMOUTH,Y,N,-93.427678,44.984323,,Y,N,N
52518,SUNSET TRAIL,KIRKWOOD LANE,PLYMOUTH,Y,N,-93.434908,44.983415,,Y,N,N
45174,SUPER TARGET,#3800 LEXINGTON,SHOREVIEW,Y,Y,-93.144717,45.056494,TAGT,Y,N,N
47707,SW STATION - LOOP,TECHNOLOGY DR,EDEN PRAIRIE,Y,Y,-93.443789,44.860043,LOOP,Y,N,N
47705,SW STATION P&R,TECHNOLOGY DR,EDEN PRAIRIE,Y,Y,-93.443836,44.860043,SWST,Y,N,N
51010,SW STATION P&R,TECHNOLOGY DR,EDEN PRAIRIE,Y,Y,-93.44372,44.860043,SWOT,Y,Y,N
56257,SYCAMORE LN N,FISH LAKE RD E,MAPLE GROVE,Y,N,-93.442922,45.079392,SYFI,Y,N,N
45196,TANGLEWOOD DR,ANDERSON LANE,SHOREVIEW,Y,N,-93.135481,45.086511,,Y,N,N
45186,TANGLEWOOD DR,ANDERSON LANE,SHOREVIEW,Y,N,-93.135737,45.086406,,Y,N,N
46952,TANGLEWOOD DR,CHANDLER RD,SHOREVIEW,Y,N,-93.123312,45.086388,,Y,N,N
45199,TANGLEWOOD DR,HANSON RD,SHOREVIEW,Y,N,-93.142162,45.086481,,Y,N,N
46990,TANGLEWOOD DR,HODGSON CONNECTION,SHOREVIEW,Y,N,-93.126891,45.086562,,Y,N,N
46953,TANGLEWOOD DR,HODGSON RD,SHOREVIEW,Y,N,-93.121058,45.086327,,Y,N,N
46988,TANGLEWOOD DR,HODGSON RD,SHOREVIEW,Y,N,-93.12112,45.086426,,Y,N,N
46951,TANGLEWOOD DR,LAURA LANE,SHOREVIEW,Y,N,-93.126515,45.086444,,Y,N,N
46752,TANGLEWOOD DR,LEXINGTON AVE,SHOREVIEW,N,N,-93.147147,45.086332,,Y,N,N
46950,TANGLEWOOD DR,LORINDA DR,SHOREVIEW,Y,N,-93.129722,45.086444,,Y,N,N
45197,TANGLEWOOD DR,MONTEREY DR (E),SHOREVIEW,Y,N,-93.1381,45.086505,,Y,N,N
53130,TANGLEWOOD DR,MONTEREY DR E,SHOREVIEW,Y,N,-93.138351,45.086398,,Y,N,N
45183,TANGLEWOOD DR,MONTEREY DR W,SHOREVIEW,Y,N,-93.142418,45.086376,,Y,N,N
45195,TANGLEWOOD DR,VICTORIA ST,SHOREVIEW,Y,N,-93.132383,45.086523,,Y,N,N
50066,TARGET BLDG B,#7000 OAK GROVE PKWY,BROOKLYN PARK,Y,Y,-93.369634,45.13445,TARG,Y,N,N
53889,TARGET BLDG D,#7000 OAK GROVE PKWY,BROOKLYN PARK,Y,Y,-93.36977,45.132573,TGBD,Y,N,N
53865,TARGET BLDG E/F,TARGET WEST LOT,BROOKLYN PARK,Y,Y,-93.372305,45.134587,TARG,Y,N,N
53888,TARGET BLDG E/F,TARGET WEST LOT,BROOKLYN PARK,Y,Y,-93.372299,45.134558,TGBF,Y,N,N
53743,TARGET DRIVEWAY,PASCAL ST,ROSEVILLE,Y,Y,-93.162673,45.008039,HATA,Y,N,N
53342,TARGET FIELD STATION,RAIL PLATFORM,MINNEAPOLIS,Y,Y,-93.277014,44.98332,BAPK,Y,Y,N
55994,TARGET FIELD STATION PLATFORM 1,NULL,MINNEAPOLIS,Y,Y,-93.277372,44.983099,TF1I,Y,N,Y
55997,TARGET FIELD STATION PLATFORM 1,NULL,MINNEAPOLIS,Y,Y,-93.277364,44.982995,TF1O,Y,N,Y
56333,TARGET FIELD STATION PLATFORM 1,NULL,MINNEAPOLIS,Y,Y,-93.277356,44.983102,TF11,Y,N,Y
56335,TARGET FIELD STATION PLATFORM 1,NULL,MINNEAPOLIS,Y,Y,-93.277359,44.982955,TF12,Y,Y,Y
55995,TARGET FIELD STATION PLATFORM 2,NULL,MINNEAPOLIS,Y,Y,-93.279332,44.983868,TF2I,Y,N,Y
56339,TARGET FIELD STATION PLATFORM 2,NULL,MINNEAPOLIS,Y,Y,-93.27933,44.983892,TF21,Y,N,Y
55996,TARGET FIELD STATION PLATFORM 2,NULL,MINNEAPOLIS,Y,Y,-93.279371,44.983827,TF2O,Y,Y,Y
56334,TARGET FIELD STATION PLATFORM 2,NULL,MINNEAPOLIS,Y,Y,-93.27938,44.98382,TF22,Y,Y,Y
52333,TECHNOLOGY DR,MTS - #14000,EDEN PRAIRIE,Y,N,-93.456465,44.857916,,Y,N,N
50786,TECHNOLOGY DR,MTS - #14000,EDEN PRAIRIE,Y,N,-93.456211,44.858035,,Y,N,N
52556,TECHNOLOGY DR,ST ANDREW LUTHERAN,EDEN PRAIRIE,Y,N,-93.451266,44.857252,,Y,N,N
52557,TECHNOLOGY DR,ST ANDREW LUTHERAN,EDEN PRAIRIE,Y,N,-93.451322,44.857348,,Y,N,N
51419,TERMINAL 1 LINDBERGH STATION,NULL,FORT SNELLING,Y,Y,-93.205067,44.880732,LIND,Y,Y,Y
51434,TERMINAL 1 LINDBERGH STATION,NULL,FORT SNELLING,Y,Y,-93.204932,44.880732,LIND,Y,Y,Y
51435,TERMINAL 2 HUMPHREY STATION,NULL,FORT SNELLING,Y,Y,-93.224184,44.874259,HHTE,Y,Y,Y
51420,TERMINAL 2 HUMPHREY STATION,NULL,FORT SNELLING,Y,Y,-93.224133,44.874125,HHTE,Y,Y,Y
4118,TERMINAL RD,#2262,ROSEVILLE,Y,N,-93.195289,45.013424,,Y,N,N
4131,TERMINAL RD,#2262,ROSEVILLE,Y,N,-93.195409,45.013319,,Y,N,N
4121,TERMINAL RD,#2425,ROSEVILLE,Y,Y,-93.202457,45.013419,,Y,N,N
4128,TERMINAL RD,AIRGAS MEDICAL,ROSEVILLE,Y,N,-93.202584,45.013315,,Y,N,N
4119,TERMINAL RD,FULHAM ST,ROSEVILLE,Y,N,-93.197413,45.01342,,Y,N,N
4130,TERMINAL RD,FULHAM ST,ROSEVILLE,Y,N,-93.197586,45.013315,,Y,N,N
4120,TERMINAL RD,ST CROIX ST,ROSEVILLE,Y,Y,-93.200047,45.013424,,Y,N,N
4129,TERMINAL RD,ST CROIX ST,ROSEVILLE,Y,Y,-93.199872,45.01332,,Y,N,N
4122,TERMINAL RD,WALNUT ST,ROSEVILLE,Y,N,-93.204751,45.013415,WLTE,Y,N,N
4127,TERMINAL RD,WALNUT ST,ROSEVILLE,Y,N,-93.204704,45.013311,WLTE,Y,N,N
49185,TERRACE DR,#1380,ROSEVILLE,Y,N,-93.158639,45.025172,,Y,N,N
49186,TERRACE DR,HAMLINE AVE,ROSEVILLE,Y,N,-93.157026,45.025177,,Y,N,N
54050,TERRITORIAL RD,CARLETON AVE,SAINT PAUL,Y,N,-93.194606,44.964871,,Y,N,N
17075,TERRITORIAL RD,JACKSON ST NE,BLAINE,Y,N,-93.250624,45.160551,,Y,N,N
17076,TERRITORIAL RD,JACKSON ST NE,BLAINE,Y,N,-93.250911,45.160506,,Y,N,N
17070,TERRITORIAL RD,JEFFERSON ST NE,BLAINE,Y,N,-93.25566,45.161058,JFTR,Y,N,N
17072,TERRITORIAL RD,MADISON ST NE,BLAINE,Y,N,-93.254663,45.16094,,Y,N,N
17071,TERRITORIAL RD,MADISON ST NE,BLAINE,Y,N,-93.254395,45.161028,,Y,N,N
17073,TERRITORIAL RD,QUINCY BLVD NE,BLAINE,Y,N,-93.253386,45.160871,,Y,N,N
17074,TERRITORIAL RD,QUINCY BLVD NE,BLAINE,Y,N,-93.253115,45.160954,,Y,N,N
18640,TERRITORIAL RD,WESTGATE DR,SAINT PAUL,Y,N,-93.205161,44.969003,,Y,N,N
49276,TEXAS AVE,36TH ST W (WALKER ST),SAINT LOUIS PARK,Y,N,-93.380936,44.938351,,Y,N,N
6504,TEXAS AVE,CAMBRIDGE ST,SAINT LOUIS PARK,Y,N,-93.380753,44.934017,,Y,N,N
6497,TEXAS AVE,CAMBRIDGE ST,HOPKINS,Y,N,-93.380901,44.934197,,Y,N,N
6505,TEXAS AVE,DIVISION ST,SAINT LOUIS PARK,Y,N,-93.380763,44.93493,,Y,N,N
6496,TEXAS AVE,DIVISION ST,SAINT LOUIS PARK,Y,N,-93.380911,44.935111,,Y,N,N
6506,TEXAS AVE,FRONTAGE RD S,SAINT LOUIS PARK,Y,N,-93.380773,44.935811,,Y,N,N
6498,TEXAS AVE,OXFORD ST,HOPKINS,Y,N,-93.380895,44.9333,,Y,N,N
4788,TEXAS AVE,TCF BANK ENTRANCE,SAINT LOUIS PARK,Y,N,-93.380927,44.936974,,Y,N,N
5774,TEXAS AVE S,31ST ST W,SAINT LOUIS PARK,Y,Y,-93.380839,44.947541,,Y,N,N
5744,TEXAS AVE S,31ST ST W,SAINT LOUIS PARK,Y,Y,-93.380988,44.947307,,Y,N,N
5773,TEXAS AVE S,32ND 1/2 ST W,SAINT LOUIS PARK,Y,Y,-93.380831,44.945241,,Y,N,N
5745,TEXAS AVE S,32ND ST W,SAINT LOUIS PARK,Y,Y,-93.380975,44.945913,,Y,N,N
5772,TEXAS AVE S,33RD ST W,SAINT LOUIS PARK,Y,Y,-93.380834,44.943913,,Y,N,N
5746,TEXAS AVE S,33RD ST W,SAINT LOUIS PARK,Y,Y,-93.380978,44.944157,,Y,N,N
5771,TEXAS AVE S,34TH ST W,SAINT LOUIS PARK,Y,Y,-93.380822,44.942171,,Y,N,N
5747,TEXAS AVE S,34TH ST W,SAINT LOUIS PARK,Y,Y,-93.380966,44.942245,,Y,N,N
5770,TEXAS AVE S,35TH ST W,SAINT LOUIS PARK,Y,N,-93.380806,44.94033,,Y,N,N
5748,TEXAS AVE S,35TH ST W,SAINT LOUIS PARK,Y,Y,-93.380954,44.940511,,Y,N,N
5749,TEXAS AVE S,36TH ST (WALKER ST),SAINT LOUIS PARK,Y,N,-93.380943,44.938831,,Y,N,N
5775,TEXAS AVE S,MINNETONKA BLVD,SAINT LOUIS PARK,Y,Y,-93.380835,44.94936,MTTE,Y,Y,N
5743,TEXAS AVE S,MINNETONKA BLVD,SAINT LOUIS PARK,Y,N,-93.380981,44.949285,MTTE,Y,N,N
5769,TEXAS AVE S,WALKER ST (36TH ST),SAINT LOUIS PARK,Y,Y,-93.380797,44.938859,,Y,N,N
18850,THOMAS AVE,ARUNDEL ST,SAINT PAUL,Y,N,-93.118572,44.959405,,Y,N,N
18836,THOMAS AVE,ARUNDEL ST,SAINT PAUL,Y,N,-93.118827,44.9593,,Y,N,N
18853,THOMAS AVE,DALE ST,SAINT PAUL,Y,N,-93.126193,44.95938,,Y,N,N
41971,THOMAS AVE,DALE ST,SAINT PAUL,Y,N,-93.126189,44.959281,,Y,N,N
18847,THOMAS AVE,FARRINGTON ST,SAINT PAUL,Y,N,-93.113297,44.959424,,Y,N,N
18839,THOMAS AVE,FARRINGTON ST,SAINT PAUL,Y,N,-93.113552,44.959319,,Y,N,N
18845,THOMAS AVE,GALTIER ST,SAINT PAUL,Y,N,-93.110468,44.959435,,Y,N,N
18841,THOMAS AVE,GALTIER ST,SAINT PAUL,Y,N,-93.110723,44.95933,,Y,N,N
18852,THOMAS AVE,KENT ST,SAINT PAUL,Y,N,-93.123677,44.959394,,Y,N,N
18834,THOMAS AVE,KENT ST,SAINT PAUL,Y,N,-93.123932,44.959289,,Y,N,N
18851,THOMAS AVE,MACKUBIN ST,SAINT PAUL,Y,N,-93.121123,44.959399,,Y,N,N
18835,THOMAS AVE,MACKUBIN ST,SAINT PAUL,Y,N,-93.121378,44.959295,,Y,N,N
18849,THOMAS AVE,WESTERN AVE,SAINT PAUL,Y,N,-93.116006,44.95941,,Y,N,N
18837,THOMAS AVE,WESTERN AVE,SAINT PAUL,Y,N,-93.116261,44.959306,,Y,N,N
11124,THOMAS AVE N,39TH AVE N,MINNEAPOLIS,Y,N,-93.313394,45.025807,,Y,N,N
11125,THOMAS AVE N,39TH AVE N,MINNEAPOLIS,Y,N,-93.313546,45.025987,,Y,N,N
11127,THOMAS AVE N,40TH AVE N,MINNEAPOLIS,Y,N,-93.313443,45.02762,,Y,N,N
11126,THOMAS AVE N,40TH AVE N,MINNEAPOLIS,Y,Y,-93.313591,45.027801,,Y,N,N
11128,THOMAS AVE N,41ST AVE N,MINNEAPOLIS,Y,N,-93.31348,45.02942,,Y,N,N
11129,THOMAS AVE N,41ST AVE N,MINNEAPOLIS,Y,Y,-93.313628,45.029601,,Y,N,N
11131,THOMAS AVE N,42ND AVE N,MINNEAPOLIS,Y,N,-93.313517,45.031234,,Y,N,N
11122,THOMAS AVE N,DOWLING AVE N,MINNEAPOLIS,Y,N,-93.313501,45.024188,,Y,N,N
53647,THOMAS CENTER DR,CLIFF RD,EAGAN,Y,N,-93.181303,44.790296,,Y,N,N
53646,THOMAS CENTER DR,LIFETIME FITNESS,EAGAN,Y,N,-93.178765,44.791858,,Y,N,N
52279,THOMAS LAKE RD,AUBURN COURT,EAGAN,Y,N,-93.174854,44.799662,,Y,N,N
46269,THOMAS LAKE RD,CLEMSON COURT,EAGAN,Y,N,-93.175218,44.801596,,Y,N,N
46279,THOMAS LAKE RD,CLEMSON DR,EAGAN,Y,N,-93.175546,44.801758,,Y,N,N
46284,THOMAS LAKE RD,CLIFF DR,EAGAN,Y,N,-93.177457,44.790302,,Y,N,N
46264,THOMAS LAKE RD,CLIFF RD,EAGAN,Y,N,-93.177311,44.790417,,Y,N,N
48241,THOMAS LAKE RD,FIR POINT,EAGAN,Y,N,-93.178076,44.803504,DFTL,Y,N,N
46267,THOMAS LAKE RD,MALLARD DR,EAGAN,Y,N,-93.177745,44.795954,,Y,N,N
46281,THOMAS LAKE RD,MALLARD DR,EAGAN,Y,N,-93.177903,44.796148,,Y,N,N
46265,THOMAS LAKE RD,THOMAS CENTER DR,EAGAN,Y,N,-93.177308,44.791943,TMCT,Y,N,N
46283,THOMAS LAKE RD,THOMAS CENTER DR,EAGAN,Y,N,-93.177456,44.792308,,Y,N,N
46280,THOMAS LAKE RD,THOMAS LAKE ELEMENTARY,EAGAN,Y,N,-93.176125,44.798129,,Y,N,N
46268,THOMAS LAKE RD,THOMAS LAKE ELEMENTARY,EAGAN,Y,N,-93.175994,44.798031,,Y,N,N
46282,THOMAS LAKE RD,THOMAS LAKE POINTE,EAGAN,Y,N,-93.177652,44.794823,,Y,N,N
46266,THOMAS LAKE RD,THOMAS LAKE POINTE,EAGAN,Y,N,-93.177467,44.794662,,Y,N,N
48294,THOMAS LAKE RD,WEXFORD WAY,EAGAN,Y,N,-93.177975,44.803238,DFTL,Y,N,N
9940,THOMPSON AVE,#171 - OAKS APTS,WEST SAINT PAUL,Y,N,-93.077549,44.901469,,Y,N,N
9858,THOMPSON AVE,#171 - OAKS APTS,WEST SAINT PAUL,Y,N,-93.077742,44.901573,,Y,N,N
254,THOMPSON AVE,#85 - THE OAKS APTS,WEST SAINT PAUL,N,N,-93.08905,44.9014,,Y,N,N
336,THOMPSON AVE,#85 - THE OAKS APTS,WEST SAINT PAUL,Y,N,-93.088892,44.901455,,Y,N,N
9956,THOMPSON AVE,12TH AVE N,SOUTH SAINT PAUL,Y,N,-93.048907,44.90144,,Y,N,N
9847,THOMPSON AVE,13TH AVE N,SOUTH SAINT PAUL,Y,N,-93.049899,44.901547,,Y,N,N
9954,THOMPSON AVE,14TH AVE N,SOUTH SAINT PAUL,Y,N,-93.05144,44.901467,,Y,N,N
9849,THOMPSON AVE,15TH AVE N,SOUTH SAINT PAUL,Y,N,-93.052494,44.901576,,Y,N,N
9953,THOMPSON AVE,15TH AVE N,SOUTH SAINT PAUL,Y,N,-93.052748,44.901469,,Y,N,N
40033,THOMPSON AVE,17TH AVE N,SOUTH SAINT PAUL,Y,N,-93.054968,44.901569,,Y,N,N
9951,THOMPSON AVE,17TH AVE N,SOUTH SAINT PAUL,Y,N,-93.055223,44.901468,,Y,N,N
2565,THOMPSON AVE,18 AVE N,SOUTH SAINT PAUL,Y,N,-93.056428,44.90158,,Y,N,N
9950,THOMPSON AVE,18TH AVE N,SOUTH SAINT PAUL,Y,N,-93.056574,44.90147,,Y,N,N
2566,THOMPSON AVE,19 AVE N,SOUTH SAINT PAUL,Y,N,-93.057551,44.901582,19AV,Y,N,N
9949,THOMPSON AVE,19TH AVE N,SOUTH SAINT PAUL,Y,N,-93.057806,44.90148,19AV,Y,N,N
9850,THOMPSON AVE,20TH AVE N,SOUTH SAINT PAUL,Y,N,-93.058825,44.901584,,Y,N,N
9852,THOMPSON AVE,22ND AVE N,SOUTH SAINT PAUL,Y,N,-93.061381,44.901583,,Y,N,N
9854,THOMPSON AVE,23RD AVE N,SOUTH SAINT PAUL,Y,N,-93.062639,44.901582,,Y,N,N
339,THOMPSON AVE,ALLEN AVE,WEST SAINT PAUL,Y,N,-93.093363,44.901668,,Y,N,N
251,THOMPSON AVE,ALLEN AVE,WEST SAINT PAUL,Y,N,-93.093617,44.901564,,Y,N,N
338,THOMPSON AVE,BELLOWS ST,WEST SAINT PAUL,Y,N,-93.092012,44.901666,,Y,N,N
252,THOMPSON AVE,BELLOWS ST,WEST SAINT PAUL,Y,N,-93.092282,44.901562,,Y,N,N
337,THOMPSON AVE,BIDWELL ST,WEST SAINT PAUL,Y,N,-93.090753,44.901662,,Y,N,N
335,THOMPSON AVE,CARMEL AVE,WEST SAINT PAUL,Y,Y,-93.087516,44.90021,,Y,N,N
255,THOMPSON AVE,CARMEL AVE,WEST SAINT PAUL,Y,N,-93.087813,44.900237,,Y,N,N
9941,THOMPSON AVE,CARRIE ST,WEST SAINT PAUL,Y,N,-93.072994,44.901477,,Y,N,N
9857,THOMPSON AVE,CARRIE ST,WEST SAINT PAUL,Y,N,-93.072847,44.901581,,Y,N,N
340,THOMPSON AVE,CHARLTON ST,WEST SAINT PAUL,Y,N,-93.095849,44.901669,THCH,Y,N,N
9855,THOMPSON AVE,CHRISTENSEN AVE,WEST SAINT PAUL,Y,N,-93.067759,44.901587,,Y,N,N
9943,THOMPSON AVE,CHRISTENSEN AVE,WEST SAINT PAUL,Y,N,-93.068013,44.901483,,Y,N,N
9947,THOMPSON AVE,CRESTHAVEN DR,SOUTH SAINT PAUL,Y,N,-93.059713,44.901471,,Y,N,N
334,THOMPSON AVE,HUMBOLDT AVE,WEST SAINT PAUL,Y,Y,-93.085006,44.900242,,Y,N,N
256,THOMPSON AVE,HUMBOLDT AVE,WEST SAINT PAUL,Y,N,-93.085164,44.900061,,Y,N,N
9944,THOMPSON AVE,LEVANDER WAY,SOUTH SAINT PAUL,Y,N,-93.062894,44.901478,,Y,N,N
333,THOMPSON AVE,LIVINGSTON AVE,WEST SAINT PAUL,Y,N,-93.081978,44.901578,,Y,N,N
257,THOMPSON AVE,LIVINGSTON AVE,WEST SAINT PAUL,Y,N,-93.082178,44.901474,,Y,N,N
54020,THOMPSON AVE,OAKDALE AVE,WEST SAINT PAUL,Y,N,-93.070314,44.901586,,Y,N,N
4992,THOMPSON AVE,OAKDALE AVE,WEST SAINT PAUL,Y,N,-93.070249,44.901481,,Y,N,N
